haato,haachama,sensor,fish,vortex_id,min_distance,max_vorticity,label,duration,displacement,avg_speed,max_speed,mean_vorticity,std_vorticity
8,4,S1,True,3,53.08483775994799,0.2890378666790495,match,155,5.0,0.03225806451612903,1.0,0.11257086245167364,0.009683621460219212
8,4,S1,True,4,56.22277118748239,0.3135570858105721,match,162,6.0,0.037037037037037035,1.0,0.11226168749564644,0.010217125159984887
8,4,S2,False,0,34.17601498127012,0.4392526751777594,no match,375,30.59411708155671,0.08158431221748456,4.123105625617661,0.31662991263396906,0.059493830847957806
8,4,S2,False,1,11.40175425099138,0.4352156508002618,no match,11,2.0,0.18181818181818182,1.0,0.4416535263186217,0.005213460312279742
8,4,S2,False,2,25.29822128134704,0.2967719304993994,no match,338,48.373546489791295,0.14311700144908668,1.4142135623730951,0.3757112787948674,0.027856913654188308
8,4,S2,False,3,5.0990195135927845,0.3322728216060744,no match,319,29.614185789921695,0.09283443821292067,1.4142135623730951,0.19822210288217557,0.05002551717509641
8,4,S2,True,0,57.14017850864661,0.1906967582149822,no match,219,11.045361017187261,0.05043543843464503,4.0,0.11970169658604457,0.007338594565897908
8,4,S2,True,1,56.08029957123981,0.2004412284845325,match,380,12.041594578792296,0.03168840678629552,4.0,0.15058837401460734,0.08812605588296611
8,5,S4,True,4,45.70557952810576,0.339256608805062,match,590,3.605551275463989,0.006111103856718625,4.47213595499958,0.18820046014820513,0.09425487399508732
8,6,S2,True,0,58.30951894845301,0.30596888239661,semi match,488,26.0,0.05327868852459016,1.0,0.1705006856772342,0.06153901365741233
8,6,S2,True,2,27.29468812791236,0.2030896457130475,semi match,576,8.602325267042627,0.01493459247750456,3.605551275463989,0.18360262184932616,0.13909819600466788
8,6,S2,True,3,22.67156809750927,0.934502564096243,no match,80,4.47213595499958,0.05590169943749475,1.0,0.3504508042077809,0.03261551085257222
8,6,S2,True,4,55.47071299343465,0.1293210485661131,match,68,1.4142135623730951,0.020797258270192576,1.0,0.1496205808482741,0.0190970866824191
8,6,S4,False,0,6.0,0.4242554983263303,match,45,8.06225774829855,0.1791612832955233,3.1622776601683795,0.41154880241993996,0.010897710627987665
8,6,S4,False,4,34.52535300326414,0.4480894417812895,no match,279,47.095647357266465,0.1688016034310626,2.23606797749979,0.25025575822535007,0.07683799452527612
8,6,S4,False,6,56.08921464952064,0.2769088399051237,no match,446,51.478150704935004,0.11542186256711884,4.0,0.37868126691133613,0.04193321151973522
8,6,S4,False,7,11.6619037896906,0.4520034087144012,match,430,7.0710678118654755,0.01644434374852436,4.47213595499958,0.4896774706265838,0.07523561868813668
8,6,S4,True,9,59.90826320300064,0.1587735108246784,no match,135,8.06225774829855,0.05972042776517444,1.4142135623730951,0.12548688663838758,0.02160011736628575
8,6,S4,True,10,55.22680508593631,0.1621244411505595,match,447,6.082762530298219,0.01360796986643897,4.242640687119285,0.15369589805700834,0.13313277314025967
8,7,S4,False,2,4.242640687119285,0.7916601364739126,no match,334,22.67156809750927,0.06787894639972834,4.0,0.438062955100873,0.07642715714300707
8,7,S4,False,4,57.21887800367987,0.3810996602488447,match,12,2.0,0.16666666666666666,1.0,0.38493187992033034,0.004837340977095341
8,7,S4,True,3,56.32051136131489,0.2136817034351931,semi match,124,5.0,0.04032258064516129,1.4142135623730951,0.19190286947060142,0.041118821050044885
8,8,S4,False,1,53.08483775994799,0.1201272980221743,match,20,6.324555320336759,0.31622776601683794,1.4142135623730951,0.396184640278494,0.017052309870357725
8,9,S4,False,5,47.042533945356304,0.2790032443511961,match,201,52.009614495783374,0.2587543009740466,4.0,0.32107451362567646,0.026143316231269947
8,9,S4,True,3,52.3450093132096,0.1889899617421896,match,408,16.278820596099706,0.03989907008847967,4.47213595499958,0.28873816257920126,0.3161084085659512
8,10,S2,False,3,55.00909015790027,0.137810064513262,no match,593,32.64965543462902,0.05505844086783983,3.1622776601683795,0.3112658912216207,0.05464174452507346
8,10,S2,True,5,53.23532661682466,0.4109722553001698,match,579,16.0312195418814,0.027687771229501553,4.47213595499958,0.18549786694418838,0.14538776557038438
8,10,S4,True,2,2.23606797749979,0.3799129569441192,no match,601,2.23606797749979,0.00372057899750381,4.47213595499958,0.22998420381665044,0.12100387426461146
8,10,S4,True,3,4.242640687119285,0.3344947930215325,match,26,3.1622776601683795,0.12162606385262999,4.123105625617661,0.1239174800210564,0.015449829682928582
8,10,S4,True,4,21.18962010041709,0.3195416443632876,match,309,8.0,0.025889967637540454,4.242640687119285,0.33792203835340806,0.029545724749089165
8,11,S4,False,2,11.6619037896906,0.4003272076042564,semi match,405,25.96150997149434,0.06410249375677615,1.4142135623730951,0.42731620997381553,0.06047768697162877
8,11,S4,False,3,31.575306807693888,0.4273395288097918,semi match,202,58.008620049092706,0.2871713863816471,2.0,0.4271990675897607,0.03524425758121518
8,11,S4,True,3,50.15974481593781,0.2018653720423946,match,341,20.12461179749811,0.05901645688415867,3.605551275463989,0.17113531052259862,0.03173785854957526
8,11,S4,True,4,54.147945482723536,0.2167962687263974,match,99,11.180339887498949,0.11293272613635302,4.123105625617661,0.24325145000664913,0.06224632210781085
9,3,S1,False,1,44.181444068749045,0.2080323931258434,no match,383,48.76474136094644,0.12732308449333274,4.0,0.42591254088167546,0.06438381365682971
9,3,S1,True,0,49.0,0.6164810354346202,semi match,384,13.0,0.033854166666666664,1.4142135623730951,0.34273197718033904,0.08883398941106012
9,3,S2,False,2,42.579337712087536,0.405063941362385,match,1,0.0,0.0,0.0,0.13337543683517314,0.0
9,3,S2,False,3,43.01162633521314,0.2428989505029193,match,44,15.0,0.3409090909090909,1.4142135623730951,0.569107315577451,0.04242888092053502
9,4,S1,False,0,15.811388300841896,0.5688634218053912,match,9,4.123105625617661,0.4581228472908512,2.23606797749979,0.5541144830676727,0.010963345560667692
9,4,S1,False,4,46.69047011971501,0.3842435237463286,match,348,7.615773105863909,0.021884405476620426,1.4142135623730951,0.13381437557089793,0.022175502555185248
9,4,S1,True,3,47.8539444560216,0.312228339084014,match,401,29.832867780352597,0.07439617900337306,4.123105625617661,0.13640578987779386,0.0206287829306639
9,4,S1,True,4,55.31726674375732,0.2373207891127768,match,375,16.64331697709324,0.04438217860558197,4.47213595499958,0.3304286675900406,0.26675827986344547
9,4,S2,False,1,40.44749683231337,0.532751861765888,match,391,42.720018726587654,0.10925835991454642,1.4142135623730951,0.3825691636383354,0.06825628255425352
9,4,S2,False,2,2.0,0.3474459683693363,match,381,24.351591323771842,0.06391493785766887,1.4142135623730951,0.3432517806058464,0.08410766356620657
9,4,S2,False,3,10.44030650891055,0.4648562220752377,match,2,0.0,0.0,0.0,0.39009432063249827,0.0016371859424668678
9,4,S2,True,1,44.04543109109048,0.2824316931087112,semi match,432,29.427877939124322,0.06812008782204704,1.4142135623730951,0.37065242768882306,0.06785275600316713
9,5,S1,False,0,31.25699921617557,0.5196584438853621,no match,56,25.019992006393608,0.446785571542743,4.123105625617661,0.44594927853822597,0.03222143503525146
9,5,S1,False,1,40.60788100849391,0.469605214202714,no match,45,16.0312195418814,0.35624932315291996,1.0,0.5450032465748068,0.0422208039095967
9,5,S1,True,0,53.23532661682466,0.2837924965990353,match,315,16.15549442140351,0.05128728387747146,1.4142135623730951,0.20008875050894492,0.06223063219322527
9,5,S1,True,3,1.4142135623730951,0.1259571001733319,match,310,8.602325267042627,0.027749436345298795,2.0,0.18171558204426394,0.033877428813829186
9,5,S2,False,2,50.35871324805669,0.3587306106203675,semi match,24,9.055385138137417,0.37730771408905905,1.4142135623730951,0.4644033944339501,0.007446037645938016
9,7,S4,False,4,40.60788100849391,0.4869648362391578,match,370,32.69556544854363,0.08836639310417198,4.0,0.1488676607882677,0.02788517807218952
9,7,S4,False,5,34.52535300326414,0.3741592905490581,match,1,0.0,0.0,0.0,0.48731752187744926,0.0
9,7,S4,False,6,51.0881590977792,0.2484571717734969,match,14,2.23606797749979,0.15971914124998499,1.4142135623730951,0.17219375429503378,0.00297053094253348
9,7,S4,False,7,33.24154027718932,0.168176025162279,match,340,54.45181356024793,0.1601523928242586,3.1622776601683795,0.41203621465509405,0.035752459386169076
9,8,S1,False,3,20.396078054371134,37.95722932045929,match,380,32.2490309931942,0.08486587103472157,4.123105625617661,0.1229431830110167,0.10032501262330139
9,8,S1,False,4,52.46903848937962,12.85870424382188,no match,39,9.0,0.23076923076923078,4.0,0.5743785885629022,0.05314643915035493
9,8,S1,True,1,30.0,0.3396317513314854,no match,739,16.0,0.02165087956698241,4.123105625617661,0.22007080661884598,0.05349711001877692
9,8,S1,True,8,2.23606797749979,0.2465789260953463,match,712,58.180752831155424,0.08171454049319582,4.0,0.22031325804101443,0.06427796391707181
9,8,S2,True,10,41.10960958218893,0.327168087446357,match,685,10.0,0.014598540145985401,2.0,0.18204812064685688,0.14411590468304566
9,11,S1,False,0,54.589376255824725,0.654536240862915,match,281,41.773197148410844,0.14865906458509198,4.0,0.4555456519625149,0.2551963428445105
9,11,S1,False,1,53.16013544000805,0.6784104240556733,match,73,8.06225774829855,0.11044188696299383,4.123105625617661,0.3486018751701162,0.37152881316442926
9,11,S1,True,1,4.123105625617661,0.4230900864401733,match,280,38.58756276314948,0.13781272415410528,4.123105625617661,0.4624589011467016,0.07906596235527498
9,11,S2,False,3,42.190046219457976,0.4818099388816104,match,254,38.05259518088089,0.1498133668538618,4.0,0.49119345139630666,0.4564951626935627
9,12,S1,False,5,55.08175741568164,0.2269777571567706,no match,167,23.345235059857504,0.13979182670573356,1.4142135623730951,0.5100076860147972,0.08137830957858061
9,12,S1,True,4,40.60788100849391,0.2198821529658658,semi match,1,0.0,0.0,0.0,0.5436614818946497,0.0
9,12,S2,True,1,57.706152185014034,0.5173316192416625,match,241,22.80350850198276,0.09462036722814422,4.123105625617661,0.41990762272884236,0.16489842321282194
9,12,S2,True,2,5.385164807134504,0.5328923245650312,match,234,6.4031242374328485,0.02736377879244807,1.4142135623730951,0.27264377956872077,0.03279141229231828
10,2,S1,False,1,55.00909015790027,0.3372623937492414,semi match,19,8.0,0.42105263157894735,2.0,0.46292430753880104,0.01906081017318563
10,2,S2,False,2,6.0,0.4750420070421063,match,331,27.892651361962706,0.08426782888810486,4.123105625617661,0.18645265670287658,0.10012728841023862
10,2,S2,False,4,58.215118311311535,0.4103864660130621,match,277,12.041594578792296,0.04347146057325738,1.4142135623730951,0.15556692154946977,0.038240068105714224
10,2,S2,True,3,52.0,0.1975162798925696,match,351,19.697715603592208,0.05611884787348207,1.4142135623730951,0.4413467475456186,0.11296600560956543
10,2,S2,True,4,48.16637831516918,0.3629821200671274,match,30,3.1622776601683795,0.10540925533894599,3.1622776601683795,0.14094125212678496,0.013061550560282654
10,4,S1,False,2,5.385164807134504,0.3334457937535103,match,224,9.055385138137417,0.04042582650954204,4.47213595499958,0.2872169381247186,0.06088145933125816
10,4,S2,True,2,51.24451190127583,0.3334719524206716,match,278,4.0,0.014388489208633094,3.0,0.21784276446856338,0.062367298722304884
10,5,S1,False,2,36.49657518178932,0.5426876572972741,match,248,20.615528128088304,0.08312712954874316,4.242640687119285,0.22032232274642616,0.17107915406072657
10,5,S1,False,3,57.3149195236284,0.4308020321262003,match,235,23.021728866442675,0.0979648036869901,2.0,0.45896791807073434,0.037118575388933664
10,5,S1,True,2,7.615773105863909,0.4984775058070639,match,3,0.0,0.0,0.0,0.2521920283000652,0.0033176141722767987
10,5,S1,True,3,8.602325267042627,0.4611363366576972,match,65,5.0990195135927845,0.0784464540552736,2.23606797749979,0.1498302501233954,0.11684026768302973
10,5,S1,True,4,49.16299421312742,0.2988226461060826,match,89,9.219544457292887,0.10359038716059424,3.1622776601683795,0.21402537883194564,0.046647505689368485
10,5,S2,False,0,45.22167621838005,0.4861465308919798,semi match,268,19.697715603592208,0.07349893881937392,4.123105625617661,0.3880554923366787,0.051053240470936366
10,5,S2,False,1,34.785054261852174,0.4682490731593243,semi match,2,0.0,0.0,0.0,0.4852613474059688,0.005659991524008395
10,5,S2,True,1,39.35733730830886,0.3841917017736385,match,44,5.385164807134504,0.1223901092530569,1.4142135623730951,0.5037732460222759,0.03651830746255152
10,6,S2,False,2,55.03635162326805,0.3590823488839262,match,218,18.973665961010276,0.08703516495876273,1.4142135623730951,0.4746060297756183,0.06656026460437445
10,7,S1,False,4,50.039984012787215,0.4385759573547488,no match,223,38.8329756778952,0.17413890438518026,4.0,0.5270630850446081,0.050044993522450086
10,7,S1,False,5,54.589376255824725,0.4746445490706504,no match,43,7.0710678118654755,0.16444343748524362,1.4142135623730951,0.4249166504840176,0.0214984056223692
10,7,S2,False,1,35.34119409414458,0.5501260448784433,semi match,236,21.095023109728988,0.08938569114291944,2.0,0.35671575440439346,0.08084062719877735
10,7,S2,False,2,9.848857801796104,0.6220857962967563,match,4,1.0,0.25,1.0,0.4880749980598109,0.005196487285366086
10,7,S2,False,3,7.810249675906654,0.5228448885316577,match,226,19.6468827043885,0.08693310931145354,4.47213595499958,0.3350453368901576,0.21863473483859414
10,11,S4,False,0,56.32051136131489,0.4621016380620029,match,277,43.104524124504614,0.15561200044947515,2.23606797749979,0.4213310245922968,0.062000122148602746
10,11,S4,False,1,48.373546489791295,0.4723421974072055,match,24,9.0,0.375,4.0,0.34561986931459554,0.03503914735955922
10,12,S4,False,3,47.265209192385896,0.4457555551679368,no match,2,0.0,0.0,0.0,0.29729319797299836,0.0005932941557063032
11,3,S1,False,2,38.47076812334269,0.4620699911535079,semi match,40,5.0,0.125,1.0,0.19290098086985452,0.009101252161826345
11,3,S1,False,3,51.24451190127583,0.4497667142923027,semi match,271,22.847319317591726,0.08430745135642703,2.23606797749979,0.16632865259915663,0.034968433136717186
11,3,S1,True,5,53.150729063673246,0.2884403103788395,no match,197,10.295630140987,0.05226208193394417,4.47213595499958,0.3318310209381485,0.24321013284335072
11,3,S1,True,6,56.32051136131489,0.3123769770110827,no match,281,5.385164807134504,0.019164287569873678,1.0,0.34675977307312833,0.07900733529345823
11,3,S1,True,7,48.05205510693585,0.1269133988958853,no match,109,5.0990195135927845,0.04677999553754848,1.4142135623730951,0.2897728518366352,0.11712379266878209
11,3,S2,False,0,40.162171256046406,0.3751235402505862,match,298,13.601470508735444,0.04564251848568941,4.123105625617661,0.3123834931310078,0.029937179344373278
11,3,S2,False,1,50.35871324805669,0.3881056294991305,match,19,2.0,0.10526315789473684,1.0,0.3801697443521703,0.004729397639900863
11,3,S2,True,1,42.1070065428546,0.4331263967723049,match,1,0.0,0.0,0.0,0.10004195019018676,0.0
11,3,S2,True,2,56.22277118748239,0.53250012914543,match,350,22.20360331117452,0.06343886660335576,1.4142135623730951,0.20046755360507254,0.05033292852253248
11,5,S1,True,3,46.2709412050371,0.3520095649686526,match,323,7.280109889280518,0.022539039904893244,4.123105625617661,0.20646925053635537,0.1809930706138562
11,5,S1,True,4,55.08175741568164,0.258917913920591,match,94,5.385164807134504,0.05728898730994153,1.4142135623730951,0.3422213428151249,0.03139809672835959
11,5,S2,False,0,24.698178070456937,0.4165517324662604,no match,287,28.442925306655784,0.09910426936116998,3.0,0.27665190334925965,0.060464880589780626
11,5,S2,False,2,12.041594578792296,0.4634505457701756,match,263,17.11724276862369,0.06508457326472886,4.242640687119285,0.17081703670959786,0.12344521886877212
11,6,S4,False,0,46.2709412050371,0.5622209712028077,no match,380,32.64965543462902,0.08592014588060268,4.47213595499958,0.26723924923290976,0.313922924994664
11,6,S4,False,3,6.0,0.4842735527159871,match,407,42.37924020083418,0.10412589729934689,2.23606797749979,0.3300698477996643,0.08881610561549552
11,6,S4,True,0,37.0,0.4585094432130374,no match,480,24.758836806279895,0.05158091001308311,4.47213595499958,0.31539518430711244,0.25819377309049935
11,6,S4,True,1,54.147945482723536,0.5147668497859254,no match,480,31.78049716414141,0.06620936909196126,2.0,0.30266202065694564,0.3405742293218665
11,7,S1,False,9,30.80584360149873,0.5189828756441339,match,6,3.0,0.5,1.0,0.48775952226814595,0.051536516997805364
11,7,S1,True,5,45.17742799230607,0.3355304367108704,match,43,0.0,0.0,2.0,0.11552698001297794,0.11416263789527213
11,7,S1,True,8,56.56854249492381,0.3802960681812268,match,596,5.385164807134504,0.009035511421366616,2.23606797749979,0.15989623161671404,0.06647510380421391
11,7,S1,True,9,53.66563145999496,0.5195169397374575,match,5,0.0,0.0,0.0,0.4302578885344716,0.002920104914603676
11,7,S1,True,10,57.30619512757761,0.6405964246321667,match,74,1.0,0.013513513513513514,1.0,0.15748289878732175,0.03569768893966943
11,7,S1,True,11,36.49657518178932,0.4604525452173781,match,526,17.029386365926403,0.032375259250810653,4.242640687119285,0.14757934205802736,0.06270268758089251
11,7,S2,False,5,2.8284271247461903,0.3381227320787402,match,1,0.0,0.0,0.0,0.41907727012988866,0.0
11,7,S2,False,7,34.17601498127012,0.4282942671268784,no match,2,1.0,0.5,1.0,0.7459939252233156,0.028435985178763612
11,8,S4,False,3,7.211102550927978,0.3572280036723056,match,104,9.0,0.08653846153846154,4.123105625617661,0.34306153728522426,0.0036025333962140123
11,8,S4,False,4,6.0,0.3537467837101753,match,12,1.0,0.08333333333333333,1.0,0.238819303228421,0.0013638509825815422
11,8,S4,False,5,33.54101966249684,0.4712763817024321,no match,18,4.0,0.2222222222222222,1.0,0.34747226147991295,0.0029392224519219873
11,8,S4,False,6,56.32051136131489,0.3430308711085095,match,305,18.601075237738275,0.06098713192701074,4.47213595499958,0.18524660237863078,0.1289679210762286
11,8,S4,True,3,54.147945482723536,0.215865107864876,semi match,360,19.6468827043885,0.05457467417885694,1.4142135623730951,0.1526831749866948,0.03845463738182597
11,8,S4,True,4,60.20797289396148,0.1226108558392538,semi match,328,14.560219778561036,0.04439091395902755,1.4142135623730951,0.1628564371944366,0.05071682256639682
11,9,S4,True,1,53.150729063673246,0.6988103901293499,match,254,12.206555615733702,0.04805730557375473,4.123105625617661,0.25667630400327646,0.050871719078489655
11,10,S1,False,2,26.476404589747453,0.4901519874756528,match,231,21.540659228538015,0.09324960704994811,4.123105625617661,0.22191041018791657,0.049068923615826626
11,10,S1,True,7,12.529964086141668,0.1809324202704183,match,119,4.0,0.03361344537815126,1.0,0.36973508570742575,0.04437342888914591
11,10,S1,True,8,8.54400374531753,0.1087830443356673,no match,221,15.811388300841896,0.07154474344272352,1.4142135623730951,0.22638892751012824,0.05405485600095312
11,10,S2,False,0,32.28002478313795,0.4763065068289899,no match,16,3.0,0.1875,1.0,0.40300059451300885,0.008349068059029836
11,10,S2,True,2,40.049968789001575,0.2936598542918081,no match,290,7.0710678118654755,0.024382992454708537,3.605551275463989,0.13955421004838847,0.14044958351371176
11,10,S2,True,3,10.770329614269007,0.3210106674023348,no match,115,4.123105625617661,0.03585309239667531,1.4142135623730951,0.21052021769429993,0.028881979303263153
11,12,S2,False,1,55.08175741568164,0.4437100042891706,match,15,5.0990195135927845,0.339934634239519,1.4142135623730951,0.27059325951063695,0.032274746973813676
11,12,S2,True,1,4.47213595499958,0.7293129672549881,no match,373,45.34313619501854,0.1215633678150631,4.47213595499958,0.21524217951917435,0.09179226622938473
11,13,S4,False,3,44.384682042344295,0.4745832791218596,semi match,243,23.0,0.09465020576131687,4.123105625617661,0.33887288453164793,0.12323264820606966
11,13,S4,True,2,7.810249675906654,0.3278730146626251,match,60,9.0,0.15,1.0,0.22167656609893613,0.019574910650965005
11,15,S1,True,15,42.05948168962618,0.2919902234812984,match,214,28.160255680657446,0.13158997981615628,4.47213595499958,0.2501061070219034,0.15477545406447046
11,15,S1,True,18,53.03772242470448,0.2247949725143188,match,261,32.14031735997639,0.12314297839071416,4.47213595499958,0.16428236348257078,0.11254870934710987
11,15,S2,True,0,38.60051813123757,0.2754864918641945,match,4,0.0,0.0,0.0,0.11079161123241585,0.005533752210591249
11,15,S2,True,2,56.04462507680822,0.4810644485251825,no match,10,1.4142135623730951,0.1414213562373095,1.0,0.3466172115477492,0.005340003494732833
11,15,S2,True,3,49.16299421312742,0.4435109407731301,match,2,0.0,0.0,0.0,0.15912448696530257,0.0017319867256950366
11,15,S2,True,4,34.828149534536,0.2835749415337525,match,61,4.47213595499958,0.07331370418032097,1.4142135623730951,0.12422749671765529,0.015724707501907714
11,15,S4,True,7,7.071067811865476,0.2821520560865289,no match,336,24.331050121192877,0.07241383964640738,1.4142135623730951,0.18977844901755497,0.05251109644887202
11,15,S4,True,9,1.0,0.2353791597728227,no match,323,33.015148038438355,0.10221408061436023,4.47213595499958,0.1233853604668652,0.021923887650331934
11,15,S4,True,11,4.47213595499958,0.2060433705894974,no match,307,76.53757247260981,0.24930805365670947,4.123105625617661,0.22022986818237275,0.044105188723110346
11,15,S4,True,12,50.96076922496363,0.3503313293646869,match,99,3.605551275463989,0.036419709853171604,2.23606797749979,0.2266505159025381,0.08645484070241938
14,1,S4,False,0,60.08327554319921,0.474821294856696,match,31,11.0,0.3548387096774194,2.0,0.4862029159068652,0.034625832555501335
14,4,S1,False,2,1.0,0.3237318955796904,no match,24,7.0710678118654755,0.2946278254943948,1.4142135623730951,0.4990159773547654,0.004596317635169004
14,4,S1,False,4,50.35871324805669,0.404184756827562,no match,238,23.021728866442675,0.09672995322034737,4.47213595499958,0.26727824101266356,0.2137020633125334
14,4,S1,True,4,50.039984012787215,0.4417648697858389,match,16,2.23606797749979,0.13975424859373686,2.23606797749979,0.1130183539229669,0.0087834373935262
14,4,S1,True,6,49.25444142409901,0.2236623562351414,no match,294,7.0,0.023809523809523808,4.0,0.28212017613368356,0.11410401055410327
14,4,S2,False,0,40.11234224026316,0.4675366038967741,match,153,21.095023109728988,0.13787596803744437,4.123105625617661,0.3185249600362801,0.07812242736710756
14,4,S2,False,1,44.40720662234904,0.5093317420734307,no match,17,4.0,0.23529411764705882,1.0,0.4563036523907993,0.0075006729852238494
14,4,S2,True,0,50.80354318352215,0.3186500316567864,match,345,12.0,0.034782608695652174,4.47213595499958,0.21480890409457773,0.12421119983978313
14,4,S2,True,1,57.14017850864661,0.4387415923356005,match,26,3.605551275463989,0.1386750490563073,1.0,0.3694255465006153,0.024675312978406333
14,4,S2,True,3,41.23105625617661,0.4084254673111323,match,132,3.1622776601683795,0.023956648940669543,1.4142135623730951,0.3011736572177492,0.0523875349459524
14,5,S4,False,0,53.85164807134504,0.561496086642395,no match,52,18.027756377319946,0.3466876226407682,3.0,0.5178324040232966,0.03260074379032016
14,5,S4,True,0,51.54609587543949,0.3474208463682097,semi match,289,2.8284271247461903,0.009786945068325918,2.8284271247461903,0.1395610092908367,0.10685481230038323
14,5,S4,True,1,49.16299421312742,0.3769562367169713,semi match,286,9.219544457292887,0.03223616943109401,4.242640687119285,0.2497624752582545,0.0618018277312515
14,7,S4,False,0,50.69516742254631,0.5867143752261221,no match,233,32.55764119219941,0.13973236563175714,1.4142135623730951,0.4091465216346931,0.08281494993872644
14,7,S4,True,1,13.41640786499874,0.4464271002086875,semi match,233,10.198039027185569,0.04376840784199815,4.47213595499958,0.12705097670981366,0.07602187948438748
14,8,S1,True,2,51.15662224971465,0.294521757428742,match,3,1.0,0.3333333333333333,1.0,0.29876858063548734,0.0031400370347528257
14,8,S1,True,3,55.14526271584895,0.4115725285682373,match,288,6.324555320336759,0.02196026152894708,4.123105625617661,0.20345120772199032,0.09862755619223167
14,8,S2,False,0,46.2709412050371,0.3490872436267994,match,10,1.0,0.1,1.0,0.34589310370158094,0.0020411160456515025
14,8,S2,False,1,5.656854249492381,0.351559279089577,no match,6,1.0,0.16666666666666666,1.0,0.3283770053452511,0.0019385914269165608
14,8,S2,True,1,47.09564735726647,0.388487928899009,no match,267,3.0,0.011235955056179775,3.0,0.1468261456458977,0.06632068043602513
14,9,S1,False,7,3.1622776601683795,0.2663622711629849,match,80,6.324555320336759,0.07905694150420949,1.4142135623730951,0.5495701457071214,0.0426976398935118
14,9,S1,True,1,60.40695324215582,0.546215773197681,match,49,34.0,0.6938775510204082,2.0,0.12317554834214645,0.017510066155818127
14,9,S1,True,2,48.83646178829912,0.5441001439993929,match,633,27.202941017470888,0.04297463035935369,4.47213595499958,0.25972084827179875,0.036546661715120735
14,9,S2,False,4,39.66106403010388,0.5973092675758083,match,587,42.42640687119285,0.07227667269368458,4.47213595499958,0.3640610698352988,0.09000998214121556
14,9,S2,False,5,47.16990566028302,0.5950336856938199,match,62,2.23606797749979,0.03606561254031919,1.4142135623730951,0.3051577512859672,0.015367034241974182
14,9,S2,True,8,42.05948168962618,0.1946537337325057,match,617,5.830951894845301,0.009450489294724961,1.4142135623730951,0.297407103252291,0.09465681112238583
14,9,S2,True,10,47.09564735726647,0.6428055321887269,semi match,240,14.142135623730951,0.05892556509887896,2.23606797749979,0.12427547108437696,0.010248570303673817
14,10,S4,False,1,48.83646178829912,0.469535415667434,no match,240,48.010415536631214,0.20004339806929672,2.23606797749979,0.5438638082777533,0.06629605980336498
14,11,S1,False,2,49.04079934095692,0.3376259551960792,no match,253,20.518284528683193,0.08109993884855017,3.605551275463989,0.2868984618178413,0.11216951003848386
14,11,S1,True,4,53.08483775994799,0.5366125925430099,match,202,3.0,0.01485148514851485,4.0,0.23573745529387238,0.12318655113127
14,11,S2,False,0,51.24451190127583,0.3031039965983957,match,18,3.0,0.16666666666666666,1.0,0.22847973888388418,0.008250170412419834
14,11,S2,False,1,5.0990195135927845,0.3671167134228671,match,40,6.0,0.15,1.0,0.29506147386696524,0.0038836785931121655
14,11,S2,True,0,38.27531841800928,0.316350345784409,match,276,8.48528137423857,0.030743773095067282,4.0,0.13108508244645625,0.082430429345145
14,11,S2,True,1,47.09564735726647,0.4620617675388047,match,20,2.23606797749979,0.1118033988749895,1.4142135623730951,0.16443437815337228,0.0048882182966618415
14,12,S1,False,0,56.22277118748239,0.5976468567365572,match,235,17.69180601295413,0.0752842809061878,1.4142135623730951,0.3867994680347298,0.04966389320972291
14,12,S1,True,3,4.123105625617661,0.3027063005612841,no match,258,21.2602916254693,0.08240423110647016,1.0,0.33005748973964616,0.0693705622924354
14,12,S2,False,4,6.0,0.5335101227395158,semi match,202,21.37755832643195,0.1058294966655047,2.23606797749979,0.2043995967610039,0.03619397519315941
14,12,S2,False,5,39.11521443121589,0.5455162342274551,semi match,175,33.37663853655727,0.19072364878032727,2.23606797749979,0.49833793828023576,0.03343230343064896
14,12,S2,False,6,50.80354318352215,0.538889228695165,semi match,131,21.540659228538015,0.16443251319494667,1.4142135623730951,0.47693440327438613,0.026616495954051016
14,12,S2,False,7,51.62363799656123,0.1483382535355999,match,127,20.09975124224178,0.1582657578129274,1.4142135623730951,0.32318498747257435,0.023127863947535344
14,12,S2,False,8,57.07889277132134,0.4500711666799989,match,87,15.0,0.1724137931034483,1.0,0.22941322333870737,0.024082896079431454
14,12,S2,True,1,3.605551275463989,0.3594304437760405,match,266,7.615773105863909,0.028630725961894393,4.0,0.20797697436877358,0.1642103126828722
14,12,S2,True,4,2.23606797749979,0.1173469023269953,match,258,8.54400374531753,0.03311629358650205,4.123105625617661,0.13370898221396504,0.02540953698463368
14,13,S1,False,3,30.80584360149873,0.5700749004181419,semi match,227,24.186773244895647,0.106549661871787,3.605551275463989,0.28403407443819845,0.20070750214993877
14,13,S1,False,4,41.43669871020132,0.4947546692882996,semi match,7,2.0,0.2857142857142857,1.0,0.568125440993652,0.0037785123507772266
14,13,S1,True,1,5.830951894845301,0.4164558230691043,no match,281,5.385164807134504,0.019164287569873678,4.242640687119285,0.32610179230819164,0.20248867810299173
14,13,S2,False,0,59.6657355607052,0.5849179875856496,match,268,24.351591323771842,0.09086414673049195,1.4142135623730951,0.4497504319688021,0.06997025033099255
14,13,S2,False,1,36.40054944640259,0.6438855721373831,match,257,36.68787265568828,0.14275436831007113,4.123105625617661,0.5195069417577732,0.061822664570396195
14,13,S2,True,0,50.00999900019995,0.2691550092609803,match,287,14.0,0.04878048780487805,4.47213595499958,0.26087632677828215,0.15328032052386836
