                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    263,                0.30715,                 0.3742,                0.20611,                 0.8668,                0.99999,                0.99963,                  0.995,                0.98616,                0.99999,                0.99963,                  0.995,                 0.9561,                0.21213,                0.24326,                 0.1445,                0.74373,              0.0048322,              0.0048322,              0.0048322
                    264,                0.30873,                0.38121,                0.20576,                0.86786,                      1,                0.99963,                  0.995,                 0.9862,                      1,                0.99963,                  0.995,                 0.9561,                0.21204,                0.24309,                0.14432,                0.74369,              0.0048124,              0.0048124,              0.0048124
                    265,                0.30977,                0.38007,                0.20748,                0.86928,                      1,                0.99963,                  0.995,                0.98606,                      1,                0.99963,                  0.995,                0.95616,                0.21193,                0.24294,                0.14431,                0.74366,              0.0047926,              0.0047926,              0.0047926
                    266,                0.30501,                0.37351,                0.20253,                0.86691,                      1,                0.99962,                  0.995,                0.98611,                      1,                0.99962,                  0.995,                0.95631,                0.21179,                0.24273,                0.14423,                 0.7436,              0.0047728,              0.0047728,              0.0047728
                    267,                0.30708,                0.37499,                0.20496,                0.86679,                      1,                0.99962,                  0.995,                0.98617,                      1,                0.99962,                  0.995,                0.95644,                0.21173,                0.24257,                0.14418,                0.74352,               0.004753,               0.004753,               0.004753
                    268,                0.30532,                0.37073,                0.20383,                0.86678,                      1,                0.99962,                  0.995,                0.98637,                      1,                0.99962,                  0.995,                0.95671,                0.21153,                0.24245,                0.14408,                0.74347,              0.0047332,              0.0047332,              0.0047332
                    269,                0.30856,                0.36953,                0.20641,                0.86695,                      1,                0.99961,                  0.995,                0.98623,                      1,                0.99961,                  0.995,                0.95641,                0.21144,                0.24218,                0.14382,                0.74336,              0.0047134,              0.0047134,              0.0047134
                    270,                0.30169,                0.36033,                0.20285,                0.86267,                      1,                0.99961,                  0.995,                0.98663,                      1,                0.99961,                  0.995,                 0.9564,                0.21115,                0.24201,                0.14378,                 0.7433,              0.0046936,              0.0046936,              0.0046936
                    271,                0.30476,                0.36901,                0.20448,                0.86679,                      1,                0.99962,                  0.995,                 0.9865,                      1,                0.99962,                  0.995,                 0.9567,                0.21111,                0.24184,                0.14374,                0.74326,              0.0046738,              0.0046738,              0.0046738
                    272,                0.30607,                0.36899,                0.20401,                0.86518,                      1,                0.99962,                  0.995,                0.98667,                      1,                0.99962,                  0.995,                0.95695,                0.21076,                 0.2417,                0.14372,                0.74319,               0.004654,               0.004654,               0.004654
                    273,                0.30306,                0.37043,                0.20472,                0.86476,                      1,                0.99962,                  0.995,                0.98667,                      1,                0.99962,                  0.995,                0.95685,                0.21075,                0.24157,                0.14383,                0.74315,              0.0046342,              0.0046342,              0.0046342
                    274,                0.30455,                0.36988,                0.20315,                0.86876,                      1,                0.99962,                  0.995,                0.98657,                      1,                0.99962,                  0.995,                0.95712,                0.21059,                0.24143,                0.14361,                0.74309,              0.0046144,              0.0046144,              0.0046144
                    275,                 0.3018,                0.36925,                0.20227,                0.86303,                      1,                0.99962,                  0.995,                0.98647,                      1,                0.99962,                  0.995,                0.95704,                0.21052,                0.24132,                0.14361,                0.74305,              0.0045946,              0.0045946,              0.0045946
                    276,                0.30431,                0.37015,                0.20198,                0.86679,                      1,                0.99962,                  0.995,                0.98666,                      1,                0.99962,                  0.995,                0.95711,                 0.2104,                0.24114,                0.14353,                0.74299,              0.0045748,              0.0045748,              0.0045748
                    277,                0.30367,                0.36621,                0.20306,                0.86484,                      1,                0.99962,                  0.995,                0.98662,                      1,                0.99962,                  0.995,                0.95712,                0.21015,                0.24105,                0.14333,                0.74292,               0.004555,               0.004555,               0.004555
                    278,                0.30593,                0.36789,                0.20213,                0.86694,                      1,                0.99962,                  0.995,                0.98638,                      1,                0.99962,                  0.995,                0.95708,                0.21008,                 0.2409,                 0.1434,                0.74282,              0.0045352,              0.0045352,              0.0045352
                    279,                0.30655,                0.37331,                0.20282,                0.86601,                      1,                0.99963,                  0.995,                0.98645,                      1,                0.99963,                  0.995,                0.95721,                0.20987,                0.24075,                0.14324,                0.74275,              0.0045154,              0.0045154,              0.0045154
                    280,                0.30758,                0.37205,                0.20367,                0.86648,                      1,                0.99963,                  0.995,                0.98656,                      1,                0.99963,                  0.995,                0.95723,                0.20981,                0.24062,                0.14306,                0.74274,              0.0044956,              0.0044956,              0.0044956
                    281,                0.29961,                0.36085,                0.20056,                0.86502,                0.99999,                0.99963,                  0.995,                0.98655,                0.99999,                0.99963,                  0.995,                0.95754,                0.20967,                0.24047,                0.14314,                0.74273,              0.0044758,              0.0044758,              0.0044758
                    282,                0.30257,                 0.3679,                0.20189,                0.86693,                0.99999,                0.99963,                  0.995,                0.98633,                0.99999,                0.99963,                  0.995,                0.95754,                0.20957,                0.24033,                0.14323,                0.74267,               0.004456,               0.004456,               0.004456
                    283,                0.30058,                0.36743,                0.20032,                0.86349,                0.99999,                0.99963,                  0.995,                0.98631,                0.99999,                0.99963,                  0.995,                0.95744,                0.20944,                0.24021,                0.14302,                0.74265,              0.0044362,              0.0044362,              0.0044362
                    284,                0.30253,                0.36607,                0.20176,                0.86506,                0.99999,                0.99963,                  0.995,                 0.9864,                0.99999,                0.99963,                  0.995,                 0.9578,                 0.2092,                0.24009,                0.14282,                 0.7425,              0.0044164,              0.0044164,              0.0044164
                    285,                0.30198,                0.37004,                0.20011,                0.86452,                0.99999,                0.99963,                  0.995,                0.98659,                0.99999,                0.99963,                  0.995,                0.95793,                0.20896,                 0.2399,                0.14293,                0.74241,              0.0043966,              0.0043966,              0.0043966
                    286,                0.30107,                0.36765,                0.20167,                0.86434,                0.99999,                0.99963,                  0.995,                0.98658,                0.99999,                0.99963,                  0.995,                0.95751,                0.20872,                0.23976,                0.14275,                0.74232,              0.0043768,              0.0043768,              0.0043768
                    287,                0.29844,                0.36319,                0.20033,                0.86292,                0.99999,                0.99963,                  0.995,                0.98663,                0.99999,                0.99963,                  0.995,                 0.9574,                0.20862,                0.23964,                0.14275,                0.74221,               0.004357,               0.004357,               0.004357
                    288,                0.30018,                0.36792,                0.19927,                0.86351,                0.99999,                0.99963,                  0.995,                 0.9867,                0.99999,                0.99963,                  0.995,                0.95758,                0.20834,                0.23952,                 0.1429,                0.74212,              0.0043372,              0.0043372,              0.0043372
                    289,                0.30284,                0.36651,                0.20144,                0.86529,                0.99998,                0.99963,                  0.995,                0.98674,                0.99998,                0.99963,                  0.995,                0.95766,                0.20823,                 0.2394,                0.14259,                0.74202,              0.0043174,              0.0043174,              0.0043174
                    290,                0.29916,                0.36246,                 0.1993,                0.86366,                0.99998,                0.99963,                  0.995,                0.98691,                0.99998,                0.99963,                  0.995,                0.95765,                  0.208,                0.23928,                0.14252,                0.74195,              0.0042976,              0.0042976,              0.0042976
                    291,                0.29898,                0.36332,                0.19917,                0.86464,                0.99998,                0.99963,                  0.995,                0.98702,                0.99998,                0.99963,                  0.995,                0.95753,                0.20791,                 0.2392,                0.14221,                0.74188,              0.0042778,              0.0042778,              0.0042778
                    292,                0.29801,                0.36282,                0.19808,                0.86408,                0.99998,                0.99963,                  0.995,                0.98699,                0.99998,                0.99963,                  0.995,                0.95782,                0.20793,                0.23905,                 0.1422,                0.74187,               0.004258,               0.004258,               0.004258
                    293,                0.29591,                0.35951,                0.19783,                0.86519,                0.99998,                0.99963,                  0.995,                0.98695,                0.99998,                0.99963,                  0.995,                0.95766,                 0.2079,                0.23888,                0.14183,                0.74183,              0.0042382,              0.0042382,              0.0042382
                    294,                0.29962,                0.36347,                0.19916,                 0.8651,                0.99998,                0.99963,                  0.995,                0.98696,                0.99998,                0.99963,                  0.995,                0.95807,                0.20769,                0.23875,                0.14198,                0.74174,              0.0042184,              0.0042184,              0.0042184
                    295,                0.29811,                0.36079,                0.19758,                0.86422,                0.99998,                0.99963,                  0.995,                0.98697,                0.99998,                0.99963,                  0.995,                0.95794,                0.20761,                0.23864,                 0.1419,                0.74169,              0.0041986,              0.0041986,              0.0041986
                    296,                0.29796,                0.36019,                0.19668,                0.86219,                0.99998,                0.99963,                  0.995,                0.98711,                0.99998,                0.99963,                  0.995,                0.95787,                0.20741,                0.23851,                0.14181,                0.74162,              0.0041788,              0.0041788,              0.0041788
                    297,                0.29837,                0.36132,                0.19916,                0.86315,                0.99998,                0.99963,                  0.995,                0.98696,                0.99998,                0.99963,                  0.995,                0.95778,                0.20716,                0.23838,                0.14157,                0.74159,               0.004159,               0.004159,               0.004159
                    298,                0.29742,                0.35936,                0.19648,                0.86406,                0.99998,                0.99963,                  0.995,                0.98704,                0.99998,                0.99963,                  0.995,                0.95787,                0.20712,                0.23831,                 0.1414,                0.74154,              0.0041392,              0.0041392,              0.0041392
                    299,                0.29407,                 0.3577,                0.19705,                  0.862,                0.99998,                0.99963,                  0.995,                0.98696,                0.99998,                0.99963,                  0.995,                0.95789,                0.20701,                0.23816,                 0.1413,                0.74146,              0.0041194,              0.0041194,              0.0041194
                    300,                 0.2946,                0.35725,                0.19872,                0.86261,                0.99998,                0.99963,                  0.995,                0.98697,                0.99998,                0.99963,                  0.995,                0.95781,                 0.2069,                0.23802,                0.14119,                 0.7415,              0.0040996,              0.0040996,              0.0040996
                    301,                0.29759,                0.36142,                0.19855,                0.86156,                0.99998,                0.99963,                  0.995,                0.98698,                0.99998,                0.99963,                  0.995,                0.95796,                0.20687,                0.23791,                0.14133,                0.74143,              0.0040798,              0.0040798,              0.0040798
                    302,                0.29773,                 0.3643,                0.19799,                0.86391,                0.99998,                0.99963,                  0.995,                0.98698,                0.99998,                0.99963,                  0.995,                0.95808,                0.20676,                0.23778,                0.14129,                 0.7414,                0.00406,                0.00406,                0.00406
                    303,                0.29406,                0.35576,                0.19885,                0.86239,                0.99998,                0.99963,                  0.995,                0.98719,                0.99998,                0.99963,                  0.995,                0.95793,                0.20665,                0.23765,                 0.1412,                0.74132,              0.0040402,              0.0040402,              0.0040402
                    304,                0.29721,                 0.3559,                0.19841,                0.86269,                0.99998,                0.99963,                  0.995,                0.98721,                0.99998,                0.99963,                  0.995,                  0.958,                0.20659,                0.23748,                0.14105,                0.74131,              0.0040204,              0.0040204,              0.0040204
                    305,                 0.2953,                0.36558,                0.19766,                0.86551,                0.99998,                0.99963,                  0.995,                0.98724,                0.99998,                0.99963,                  0.995,                0.95789,                0.20652,                0.23739,                0.14092,                0.74128,              0.0040006,              0.0040006,              0.0040006
                    306,                0.29646,                0.35555,                0.20066,                0.86342,                0.99998,                0.99963,                  0.995,                0.98734,                0.99998,                0.99963,                  0.995,                0.95792,                0.20644,                0.23733,                0.14088,                0.74126,              0.0039808,              0.0039808,              0.0039808
                    307,                0.29579,                0.35528,                0.19702,                0.86421,                0.99998,                0.99963,                  0.995,                0.98733,                0.99998,                0.99963,                  0.995,                0.95803,                0.20631,                0.23719,                0.14092,                 0.7412,               0.003961,               0.003961,               0.003961
                    308,                0.29808,                 0.3633,                 0.1972,                0.86349,                0.99998,                0.99963,                  0.995,                0.98736,                0.99998,                0.99963,                  0.995,                0.95793,                0.20612,                0.23709,                0.14072,                0.74118,              0.0039412,              0.0039412,              0.0039412
                    309,                0.29325,                0.35512,                0.19638,                0.86137,                0.99998,                0.99963,                  0.995,                0.98758,                0.99998,                0.99963,                  0.995,                 0.9578,                0.20609,                  0.237,                0.14072,                0.74109,              0.0039214,              0.0039214,              0.0039214
                    310,                0.29506,                0.36374,                 0.1964,                0.86428,                0.99998,                0.99963,                  0.995,                0.98744,                0.99998,                0.99963,                  0.995,                0.95799,                0.20601,                0.23689,                0.14059,                0.74102,              0.0039016,              0.0039016,              0.0039016
                    311,                0.29507,                0.36011,                0.19452,                0.86189,                0.99998,                0.99963,                  0.995,                 0.9874,                0.99998,                0.99963,                  0.995,                0.95811,                0.20591,                0.23677,                0.14046,                0.74101,              0.0038818,              0.0038818,              0.0038818
                    312,                0.29448,                0.35555,                0.19581,                0.86226,                0.99998,                0.99963,                  0.995,                0.98752,                0.99998,                0.99963,                  0.995,                0.95809,                0.20581,                0.23666,                0.13991,                0.74097,               0.003862,               0.003862,               0.003862
                    313,                0.29218,                0.36247,                0.19499,                0.86175,                0.99998,                0.99963,                  0.995,                0.98746,                0.99998,                0.99963,                  0.995,                0.95813,                0.20557,                0.23656,                0.13983,                0.74088,              0.0038422,              0.0038422,              0.0038422
                    314,                0.29197,                0.35846,                0.19454,                0.86129,                0.99998,                0.99963,                  0.995,                0.98775,                0.99998,                0.99963,                  0.995,                0.95806,                0.20552,                0.23641,                0.14007,                 0.7408,              0.0038224,              0.0038224,              0.0038224
                    315,                0.29292,                0.35627,                0.19395,                0.86324,                0.99998,                0.99963,                  0.995,                0.98769,                0.99998,                0.99963,                  0.995,                0.95802,                0.20552,                0.23628,                0.13977,                0.74078,              0.0038026,              0.0038026,              0.0038026
                    316,                0.29172,                0.35665,                0.19305,                  0.863,                0.99998,                0.99963,                  0.995,                0.98763,                0.99998,                0.99963,                  0.995,                0.95801,                0.20533,                0.23611,                0.13976,                0.74072,              0.0037828,              0.0037828,              0.0037828
                    317,                0.29224,                0.35663,                0.19281,                0.86342,                0.99998,                0.99963,                  0.995,                0.98766,                0.99998,                0.99963,                  0.995,                0.95804,                0.20524,                0.23598,                0.13965,                0.74069,               0.003763,               0.003763,               0.003763
                    318,                0.28934,                0.35082,                0.19259,                0.86027,                0.99998,                0.99963,                  0.995,                0.98752,                0.99998,                0.99963,                  0.995,                 0.9582,                0.20506,                0.23588,                0.13955,                0.74068,              0.0037432,              0.0037432,              0.0037432
                    319,                0.29104,                0.35672,                0.19206,                0.86057,                0.99998,                0.99963,                  0.995,                0.98767,                0.99998,                0.99963,                  0.995,                0.95829,                0.20493,                0.23581,                0.13922,                0.74056,              0.0037234,              0.0037234,              0.0037234
                    320,                0.28969,                0.35225,                 0.1929,                0.85963,                0.99998,                0.99963,                  0.995,                 0.9875,                0.99998,                0.99963,                  0.995,                0.95835,                0.20477,                0.23567,                0.13917,                0.74046,              0.0037036,              0.0037036,              0.0037036
                    321,                0.29068,                0.35695,                0.19326,                0.86297,                0.99998,                0.99963,                  0.995,                0.98742,                0.99998,                0.99963,                  0.995,                0.95819,                0.20468,                0.23553,                0.13923,                0.74035,              0.0036838,              0.0036838,              0.0036838
                    322,                 0.2898,                0.35336,                0.19225,                0.86259,                0.99998,                0.99963,                  0.995,                 0.9875,                0.99998,                0.99963,                  0.995,                0.95823,                0.20445,                0.23537,                0.13943,                0.74029,               0.003664,               0.003664,               0.003664
                    323,                0.28485,                0.34677,                0.19101,                0.85963,                0.99998,                0.99963,                  0.995,                0.98747,                0.99998,                0.99963,                  0.995,                0.95846,                0.20444,                0.23533,                 0.1393,                0.74026,              0.0036442,              0.0036442,              0.0036442
                    324,                0.28824,                0.35172,                0.19246,                0.85946,                0.99999,                0.99963,                  0.995,                0.98739,                0.99999,                0.99963,                  0.995,                 0.9585,                0.20448,                 0.2352,                 0.1391,                0.74019,              0.0036244,              0.0036244,              0.0036244
                    325,                0.29162,                0.35409,                0.19425,                 0.8624,                0.99999,                0.99963,                  0.995,                0.98742,                0.99999,                0.99963,                  0.995,                0.95846,                0.20432,                0.23509,                0.13913,                0.74012,              0.0036046,              0.0036046,              0.0036046
                    326,                0.28647,                0.35201,                0.19114,                0.86038,                0.99998,                0.99963,                  0.995,                0.98753,                0.99998,                0.99963,                  0.995,                0.95834,                 0.2043,                0.23497,                0.13895,                0.74014,              0.0035848,              0.0035848,              0.0035848
                    327,                0.28711,                 0.3439,                0.19017,                0.85964,                0.99999,                0.99963,                  0.995,                0.98736,                0.99999,                0.99963,                  0.995,                0.95826,                 0.2043,                0.23486,                0.13901,                 0.7401,               0.003565,               0.003565,               0.003565
                    328,                0.28838,                0.34765,                0.19256,                0.86202,                0.99999,                0.99963,                  0.995,                0.98755,                0.99999,                0.99963,                  0.995,                0.95831,                0.20414,                0.23476,                0.13895,                0.74005,              0.0035452,              0.0035452,              0.0035452
                    329,                 0.2869,                0.35078,                0.19153,                0.85999,                0.99999,                0.99963,                  0.995,                0.98767,                0.99999,                0.99963,                  0.995,                0.95834,                0.20409,                0.23466,                0.13927,                0.73996,              0.0035254,              0.0035254,              0.0035254
                    330,                0.28666,                0.34829,                 0.1915,                0.85971,                0.99999,                0.99963,                  0.995,                0.98766,                0.99999,                0.99963,                  0.995,                0.95854,                0.20394,                0.23461,                0.13938,                0.73991,              0.0035056,              0.0035056,              0.0035056
                    331,                0.29018,                0.35288,                0.19347,                0.86443,                0.99999,                0.99963,                  0.995,                 0.9875,                0.99999,                0.99963,                  0.995,                0.95844,                0.20392,                0.23456,                0.13928,                0.73984,              0.0034858,              0.0034858,              0.0034858
                    332,                 0.2853,                 0.3501,                 0.1898,                0.85967,                0.99999,                0.99963,                  0.995,                0.98734,                0.99999,                0.99963,                  0.995,                0.95858,                0.20381,                0.23441,                0.13926,                0.73987,               0.003466,               0.003466,               0.003466
                    333,                0.28671,                 0.3495,                0.19019,                0.86137,                0.99999,                0.99963,                  0.995,                0.98753,                0.99999,                0.99963,                  0.995,                0.95879,                0.20377,                0.23432,                 0.1392,                0.73977,              0.0034462,              0.0034462,              0.0034462
                    334,                0.28663,                0.35095,                 0.1905,                0.86106,                0.99999,                0.99963,                  0.995,                0.98734,                0.99999,                0.99963,                  0.995,                 0.9587,                0.20364,                0.23426,                0.13908,                0.73973,              0.0034264,              0.0034264,              0.0034264
                    335,                0.28315,                0.34503,                0.18826,                0.85864,                0.99999,                0.99963,                  0.995,                0.98762,                0.99999,                0.99963,                  0.995,                0.95875,                0.20345,                0.23414,                0.13882,                0.73971,              0.0034066,              0.0034066,              0.0034066
                    336,                0.28559,                0.34618,                0.19037,                 0.8609,                      1,                0.99963,                  0.995,                0.98763,                      1,                0.99963,                  0.995,                0.95853,                0.20341,                0.23407,                0.13883,                0.73965,              0.0033868,              0.0033868,              0.0033868
                    337,                0.28515,                0.34818,                0.19148,                0.86113,                      1,                0.99963,                  0.995,                0.98768,                      1,                0.99963,                  0.995,                0.95868,                 0.2033,                0.23399,                0.13893,                0.73959,               0.003367,               0.003367,               0.003367
                    338,                0.28552,                0.34738,                0.18973,                0.86032,                      1,                0.99962,                  0.995,                 0.9876,                      1,                0.99962,                  0.995,                0.95864,                0.20337,                0.23393,                0.13896,                0.73954,              0.0033472,              0.0033472,              0.0033472
                    339,                0.28486,                0.34884,                0.18996,                0.85801,                      1,                0.99962,                  0.995,                0.98764,                      1,                0.99962,                  0.995,                0.95869,                0.20332,                0.23381,                0.13905,                0.73954,              0.0033274,              0.0033274,              0.0033274
                    340,                0.28383,                 0.3429,                0.18755,                0.86006,                      1,                0.99962,                  0.995,                0.98775,                      1,                0.99962,                  0.995,                0.95846,                0.20319,                 0.2337,                0.13902,                0.73951,              0.0033076,              0.0033076,              0.0033076
                    341,                0.28165,                0.34441,                0.18805,                 0.8588,                      1,                0.99962,                  0.995,                0.98758,                      1,                0.99962,                  0.995,                 0.9586,                0.20306,                0.23356,                0.13899,                0.73945,              0.0032878,              0.0032878,              0.0032878
                    342,                0.28408,                0.34908,                0.18844,                0.86182,                      1,                0.99962,                  0.995,                0.98768,                      1,                0.99962,                  0.995,                0.95866,                0.20293,                0.23345,                0.13879,                0.73942,               0.003268,               0.003268,               0.003268
                    343,                0.28315,                0.34741,                0.18874,                 0.8606,                      1,                0.99962,                  0.995,                0.98756,                      1,                0.99962,                  0.995,                0.95865,                0.20282,                 0.2333,                0.13872,                0.73932,              0.0032482,              0.0032482,              0.0032482
                    344,                0.27827,                0.34122,                0.18664,                0.85738,                      1,                0.99962,                  0.995,                0.98759,                      1,                0.99962,                  0.995,                0.95871,                0.20261,                0.23314,                0.13875,                0.73927,              0.0032284,              0.0032284,              0.0032284
                    345,                 0.2798,                0.34032,                0.18574,                0.85686,                      1,                0.99963,                  0.995,                0.98773,                      1,                0.99963,                  0.995,                0.95892,                0.20243,                0.23302,                0.13865,                0.73927,              0.0032086,              0.0032086,              0.0032086
                    346,                0.28404,                0.34508,                0.18986,                0.85956,                      1,                0.99963,                  0.995,                0.98771,                      1,                0.99963,                  0.995,                 0.9589,                0.20226,                 0.2329,                0.13856,                0.73922,              0.0031888,              0.0031888,              0.0031888
                    347,                0.28237,                0.34292,                0.18819,                0.85883,                      1,                0.99963,                  0.995,                 0.9877,                      1,                0.99963,                  0.995,                0.95897,                0.20219,                0.23281,                0.13857,                 0.7392,               0.003169,               0.003169,               0.003169
                    348,                0.28291,                0.34435,                 0.1868,                0.85893,                      1,                0.99963,                  0.995,                0.98768,                      1,                0.99963,                  0.995,                 0.9592,                0.20204,                0.23267,                0.13832,                0.73915,              0.0031492,              0.0031492,              0.0031492
                    349,                0.28061,                0.34531,                0.18846,                0.85702,                      1,                0.99963,                  0.995,                0.98779,                      1,                0.99963,                  0.995,                0.95911,                0.20199,                 0.2326,                0.13861,                0.73914,              0.0031294,              0.0031294,              0.0031294
                    350,                0.28151,                0.34698,                0.18808,                0.86019,                      1,                0.99963,                  0.995,                0.98774,                      1,                0.99963,                  0.995,                0.95928,                0.20185,                0.23253,                0.13861,                0.73906,              0.0031096,              0.0031096,              0.0031096
                    351,                0.28212,                 0.3452,                0.18729,                0.85933,                      1,                0.99963,                  0.995,                0.98789,                      1,                0.99963,                  0.995,                0.95929,                0.20192,                0.23244,                 0.1384,                0.73902,              0.0030898,              0.0030898,              0.0030898
                    352,                0.27983,                0.34467,                0.18481,                0.85861,                      1,                0.99963,                  0.995,                0.98792,                      1,                0.99963,                  0.995,                0.95948,                0.20175,                 0.2324,                 0.1383,                0.73895,                0.00307,                0.00307,                0.00307
                    353,                0.27662,                0.33835,                0.18425,                0.85901,                      1,                0.99963,                  0.995,                0.98783,                      1,                0.99963,                  0.995,                0.95954,                0.20167,                0.23225,                 0.1381,                0.73891,              0.0030502,              0.0030502,              0.0030502
                    354,                0.27824,                0.34052,                0.18383,                0.85922,                      1,                0.99963,                  0.995,                0.98781,                      1,                0.99963,                  0.995,                0.95933,                0.20179,                0.23215,                0.13817,                0.73891,              0.0030304,              0.0030304,              0.0030304
                    355,                0.27839,                0.34042,                 0.1853,                0.86005,                      1,                0.99963,                  0.995,                0.98785,                      1,                0.99963,                  0.995,                0.95962,                0.20151,                0.23206,                0.13831,                 0.7389,              0.0030106,              0.0030106,              0.0030106
                    356,                0.27911,                0.34422,                0.18565,                0.85905,                      1,                0.99963,                  0.995,                0.98786,                      1,                0.99963,                  0.995,                0.95935,                0.20142,                0.23199,                0.13834,                0.73887,              0.0029908,              0.0029908,              0.0029908
