track_id,frame,time,core_x,core_y,core_q,radius,area,body_distance,visible,sensor_id,sensor_x,sensor_y,sensor_distance,edge_x,edge_y,wall_top_x1,wall_top_y1,wall_top_x2,wall_top_y2,wall_bottom_x1,wall_bottom_y1,wall_bottom_x2,wall_bottom_y2
0,122,122,226.0,66.0,0.03503326422892026,3.949327084834294,49,60.166435825965294,1,1,198.0,80.0,31.304951684997057,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,123,123,226.0,67.0,0.03492191883498224,3.9088200952233594,48,61.68468205316454,1,1,198.0,80.0,30.870698080866262,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,124,124,226.0,67.0,0.035103134454273405,3.9088200952233594,48,61.68468205316454,1,1,198.0,80.0,30.870698080866262,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,125,125,226.0,67.0,0.03503612962576327,4.029119531035698,51,62.6418390534633,1,1,198.0,80.0,30.870698080866262,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,126,126,226.0,67.0,0.034740751039103256,3.949327084834294,49,63.60031446463138,1,1,198.0,80.0,30.870698080866262,223.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
0,127,127,226.0,67.0,0.034226108107490716,3.949327084834294,49,64.5600495662759,1,1,198.0,80.0,30.870698080866262,223.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
0,128,128,226.0,67.0,0.03349404360399259,3.989422804014327,50,64.28841264178172,1,1,198.0,80.0,30.870698080866262,223.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
0,129,129,226.0,68.0,0.03303343262509673,3.989422804014327,50,66.48308055437865,1,1,198.0,80.0,30.463092423455635,223.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
0,130,130,227.0,68.0,0.03324243357325006,4.029119531035698,51,68.6804193347711,1,1,198.0,80.0,31.38470965295043,223.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
0,131,131,227.0,68.0,0.033589145927876665,4.029119531035698,51,69.6419413859206,1,1,198.0,80.0,31.38470965295043,223.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
0,132,132,227.0,68.0,0.03374743043248064,3.989422804014327,50,69.6419413859206,1,1,198.0,80.0,31.38470965295043,223.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
